object_id,flag
3972220.0,Not Fraud
4004378.0,Not Fraud
4004716.0,Not Fraud
4004914.0,Not Fraud
4037274.0,Not Fraud
4037734.0,Not Fraud
4102512.0,Not Fraud
4102668.0,Not Fraud
4102850.0,Not Fraud
4103228.0,Not Fraud
4118154.0,Not Fraud
4135934.0,Not Fraud
4135980.0,Not Fraud
4168688.0,Not Fraud
4200846.0,Not Fraud
4201370.0,Not Fraud
4233476.0,Not Fraud
4233972.0,Not Fraud
4234026.0,Not Fraud
4266598.0,Not Fraud
4299194.0,Not Fraud
4299806.0,Not Fraud
4365100.0,Not Fraud
4378930.0,Not Fraud
4398104.0,Not Fraud
4408508.0,Not Fraud
4430772.0,Not Fraud
4447680.0,Not Fraud
4452200.0,Not Fraud
4462904.0,Not Fraud
4463378.0,Not Fraud
4495718.0,Not Fraud
4506606.0,Not Fraud
4528832.0,Not Fraud
4542596.0,Not Fraud
4561408.0,Not Fraud
4561452.0,Not Fraud
4561556.0,Not Fraud
4604804.0,Not Fraud
4627466.0,Not Fraud
4627522.0,Not Fraud
4627540.0,Not Fraud
4681571.0,Not Fraud
4692497.0,Not Fraud
4692613.0,Not Fraud
4692975.0,Not Fraud
4719715.0,Not Fraud
4725549.0,Not Fraud
4821937.0,Not Fraud
4824095.0,Not Fraud
4827375.0,Not Fraud
4855755.0,Not Fraud
4889161.0,Not Fraud
4889659.0,Not Fraud
4978622.0,Not Fraud
4987624.0,Not Fraud
4987650.0,Not Fraud
5020050.0,Not Fraud
5020118.0,Not Fraud
5020130.0,Not Fraud
5020230.0,Not Fraud
5020232.0,Not Fraud
5052898.0,Not Fraud
5052992.0,Not Fraud
5053348.0,Not Fraud
5069268.0,Not Fraud
5085516.0,Not Fraud
5085808.0,Not Fraud
5086222.0,Not Fraud
5086282.0,Not Fraud
5086318.0,Not Fraud
5112922.0,Not Fraud
5118240.0,Not Fraud
5118488.0,Not Fraud
5118718.0,Not Fraud
5119088.0,Not Fraud
5151614.0,Not Fraud
5151800.0,Not Fraud
5184242.0,Not Fraud
5184390.0,Not Fraud
5233296.0,Not Fraud
5249330.0,Not Fraud
5276722.0,Not Fraud
5282776.0,Not Fraud
5315134.0,Not Fraud
5315420.0,Not Fraud
5348162.0,Not Fraud
5380422.0,Not Fraud
5413770.0,Not Fraud
5426430.0,Not Fraud
5438426.0,Not Fraud
5478756.0,Not Fraud
5478878.0,Not Fraud
5478948.0,Not Fraud
5479160.0,Not Fraud
5479252.0,Not Fraud
5479300.0,Not Fraud
5489818.0,Not Fraud
5512300.0,Not Fraud
5512320.0,Not Fraud
5537714.0,Not Fraud
5575890.0,Not Fraud
5577472.0,Not Fraud
5582658.0,Not Fraud
5607548.0,Not Fraud
5610158.0,Not Fraud
5610210.0,Not Fraud
5610252.0,Not Fraud
5610432.0,Not Fraud
5620800.0,Not Fraud
5676282.0,Not Fraud
5708444.0,Not Fraud
5713618.0,Not Fraud
5740766.0,Not Fraud
5740950.0,Not Fraud
5773919.0,Not Fraud
5773999.0,Not Fraud
5774159.0,Not Fraud
5806303.0,Not Fraud
5806603.0,Not Fraud
5806895.0,Not Fraud
5806917.0,Not Fraud
5806933.0,Not Fraud
5807231.0,Not Fraud
5839097.0,Not Fraud
5839317.0,Not Fraud
5839655.0,Not Fraud
5871587.0,Not Fraud
5871933.0,Not Fraud
5872441.0,Not Fraud
5872657.0,Not Fraud
5879231.0,Not Fraud
5905203.0,Not Fraud
5905473.0,Not Fraud
5921289.0,Not Fraud
5943015.0,Not Fraud
5948525.0,Not Fraud
5959407.0,Not Fraud
5970291.0,Not Fraud
5975759.0,Not Fraud
6017805.0,Not Fraud
6036499.0,Not Fraud
6068761.0,Not Fraud
6068973.0,Not Fraud
6101663.0,Not Fraud
6106849.0,Not Fraud
6128015.0,Not Fraud
6134261.0,Not Fraud
6134409.0,Not Fraud
6134745.0,Not Fraud
6138911.0,Not Fraud
6167599.0,Not Fraud
6183299.0,Not Fraud
6199567.0,Not Fraud
6199759.0,Not Fraud
6199971.0,Not Fraud
6200449.0,Not Fraud
6232355.0,Not Fraud
6232479.0,Not Fraud
6298631.0,Not Fraud
6308957.0,Not Fraud
6317855.0,Not Fraud
6380001.0,Not Fraud
6390897.0,Not Fraud
6396483.0,Not Fraud
6417173.0,Not Fraud
6429191.0,Not Fraud
6429297.0,Not Fraud
6434397.0,Not Fraud
6434541.0,Not Fraud
6443337.0,Not Fraud
6488081.0,Not Fraud
6494441.0,Not Fraud
6494459.0,Not Fraud
6494903.0,Not Fraud
6527607.0,Not Fraud
6528077.0,Not Fraud
6532965.0,Not Fraud
6548097.0,Not Fraud
6560871.0,Not Fraud
6565603.0,Not Fraud
6587455.0,Not Fraud
6590207.0,Not Fraud
6593387.0,Not Fraud
6593489.0,Not Fraud
6609339.0,Not Fraud
6625825.0,Not Fraud
6626027.0,Not Fraud
6658685.0,Not Fraud
6658801.0,Not Fraud
6658993.0,Not Fraud
6691433.0,Not Fraud
6723871.0,Not Fraud
6724679.0,Not Fraud
6789707.0,Not Fraud
6789877.0,Not Fraud
6796871.0,Not Fraud
6833325.0,Not Fraud
6855001.0,Not Fraud
6855321.0,Not Fraud
6871439.0,Not Fraud
6887987.0,Not Fraud
6898875.0,Not Fraud
6920347.0,Not Fraud
6957261.0,Not Fraud
6986289.0,Not Fraud
6986679.0,Not Fraud
6997043.0,Not Fraud
7018927.0,Not Fraud
7040807.0,Not Fraud
7068131.0,Not Fraud
7100831.0,Not Fraud
7110023.0,Not Fraud
7144627.0,Not Fraud
7166397.0,Not Fraud
7169647.0,Not Fraud
7171839.0,Not Fraud
7182673.0,Not Fraud
7182879.0,Not Fraud
7183269.0,Not Fraud
7197315.0,Not Fraud
7210109.0,Not Fraud
7215389.0,Not Fraud
7231873.0,Not Fraud
7231957.0,Not Fraud
7281687.0,Not Fraud
7314541.0,Not Fraud
7335711.0,Not Fraud
7337629.0,Not Fraud
7347245.0,Not Fraud
7363007.0,Not Fraud
7412015.0,Not Fraud
7412649.0,Not Fraud
7435041.0,Not Fraud
7510325.0,Not Fraud
7510477.0,Not Fraud
7510613.0,Not Fraud
7543265.0,Not Fraud
7543511.0,Not Fraud
7543707.0,Not Fraud
7558475.0,Not Fraud
7570489.0,Not Fraud
7614261.0,Not Fraud
7641449.0,Not Fraud
7681773.0,Not Fraud
7686789.0,Not Fraud
7739817.0,Not Fraud
7740053.0,Not Fraud
7750699.0,Not Fraud
7773081.0,Not Fraud
7789029.0,Not Fraud
7837905.0,Not Fraud
7877297.0,Not Fraud
7930573.0,Not Fraud
7952815.0,Not Fraud
8001813.0,Not Fraud
8034783.0,Not Fraud
8100531.0,Not Fraud
8116261.0,Not Fraud
8133507.0,Not Fraud
8134615.0,Not Fraud
8187617.0,Not Fraud
8202259.0,Not Fraud
8227341.0,Not Fraud
8231825.0,Not Fraud
8262275.0,Not Fraud
761011.0,Not Fraud
859811.0,Not Fraud
957959.0,Not Fraud
1023317.0,Not Fraud
1044475.0,Not Fraud
1089527.0,Not Fraud
1121749.0,Not Fraud
1154385.0,Not Fraud
1154585.0,Not Fraud
1187215.0,Not Fraud
1187791.0,Not Fraud
1187813.0,Not Fraud
1220323.0,Not Fraud
1252833.0,Not Fraud
1253249.0,Not Fraud
1285581.0,Not Fraud
1285617.0,Not Fraud
1318219.0,Not Fraud
1318509.0,Not Fraud
1318581.0,Not Fraud
1383573.0,Not Fraud
1383601.0,Not Fraud
1383613.0,Not Fraud
1383745.0,Not Fraud
1384161.0,Not Fraud
1392537.0,Not Fraud
1416749.0,Not Fraud
1435087.0,Not Fraud
1449891.0,Not Fraud
1482015.0,Not Fraud
1482245.0,Not Fraud
1515365.0,Not Fraud
1547785.0,Not Fraud
1552311.0,Not Fraud
1580727.0,Not Fraud
1613469.0,Not Fraud
1613673.0,Not Fraud
1645997.0,Not Fraud
1646219.0,Not Fraud
1678927.0,Not Fraud
1744071.0,Not Fraud
1777441.0,Not Fraud
1842351.0,Not Fraud
1842439.0,Not Fraud
1842503.0,Not Fraud
1842891.0,Not Fraud
1875563.0,Not Fraud
1890895.0,Not Fraud
1951051.0,Not Fraud
1974061.0,Not Fraud
1983797.0,Not Fraud
2006417.0,Not Fraud
2006465.0,Not Fraud
2006737.0,Not Fraud
2038381.0,Not Fraud
2039143.0,Not Fraud
2039683.0,Not Fraud
2039805.0,Not Fraud
2043859.0,Not Fraud
2072031.0,Not Fraud
2072447.0,Not Fraud
2104847.0,Not Fraud
2104909.0,Not Fraud
2105119.0,Not Fraud
2105245.0,Not Fraud
2114779.0,Not Fraud
2137292.0,Not Fraud
2137770.0,Not Fraud
2170486.0,Not Fraud
2170570.0,Not Fraud
2170752.0,Not Fraud
2236054.0,Not Fraud
2334062.0,Not Fraud
2334082.0,Not Fraud
2334204.0,Not Fraud
2399998.0,Not Fraud
2400172.0,Not Fraud
2400262.0,Not Fraud
2415168.0,Not Fraud
2432196.0,Not Fraud
2432414.0,Not Fraud
2432994.0,Not Fraud
2465006.0,Not Fraud
2465066.0,Not Fraud
2465782.0,Not Fraud
2497968.0,Not Fraud
2498540.0,Not Fraud
2530918.0,Not Fraud
2530962.0,Not Fraud
2596696.0,Not Fraud
2596846.0,Not Fraud
2628919.0,Not Fraud
2629097.0,Not Fraud
2629491.0,Not Fraud
2661539.0,Not Fraud
2661705.0,Not Fraud
2727105.0,Not Fraud
2727145.0,Not Fraud
2727465.0,Not Fraud
2727701.0,Not Fraud
2727731.0,Not Fraud
2753799.0,Not Fraud
2760121.0,Not Fraud
2792831.0,Not Fraud
2825681.0,Not Fraud
2826023.0,Not Fraud
2858241.0,Not Fraud
2858277.0,Not Fraud
2858563.0,Not Fraud
2891655.0,Not Fraud
2891779.0,Not Fraud
2923109.0,Not Fraud
2923993.0,Not Fraud
2988581.0,Not Fraud
2989191.0,Not Fraud
2989461.0,Not Fraud
2990049.0,Not Fraud
3022189.0,Not Fraud
3022491.0,Not Fraud
3022603.0,Not Fraud
3022615.0,Not Fraud
3022741.0,Not Fraud
3055539.0,Not Fraud
3055571.0,Not Fraud
3087625.0,Not Fraud
3087831.0,Not Fraud
3087935.0,Not Fraud
3088305.0,Not Fraud
3117629.0,Not Fraud
3120763.0,Not Fraud
3120835.0,Not Fraud
3120943.0,Not Fraud
3147087.0,Not Fraud
3153801.0,Not Fraud
3186487.0,Not Fraud
3186601.0,Not Fraud
3196199.0,Not Fraud
3251451.0,Not Fraud
3252029.0,Not Fraud
3327287.0,Not Fraud
3350425.0,Not Fraud
3387383.0,Not Fraud
3415579.0,Not Fraud
3448141.0,Not Fraud
3448151.0,Not Fraud
3481039.0,Not Fraud
3485575.0,Not Fraud
3513499.0,Not Fraud
3546707.0,Not Fraud
3546709.0,Not Fraud
3572621.0,Not Fraud
3579527.0,Not Fraud
3579597.0,Not Fraud
3611918.0,Not Fraud
3612008.0,Not Fraud
3612448.0,Not Fraud
3625856.0,Not Fraud
3645364.0,Not Fraud
3654464.0,Not Fraud
3677390.0,Not Fraud
3678052.0,Not Fraud
3710112.0,Not Fraud
3710428.0,Not Fraud
3742910.0,Not Fraud
3742946.0,Not Fraud
3775938.0,Not Fraud
3808390.0,Not Fraud
3808636.0,Not Fraud
3808678.0,Not Fraud
3808796.0,Not Fraud
3809130.0,Not Fraud
3809136.0,Not Fraud
3810490.0,Not Fraud
3873948.0,Not Fraud
3874014.0,Not Fraud
3884676.0,Not Fraud
3906884.0,Not Fraud
3907310.0,Not Fraud
3907418.0,Not Fraud
3907530.0,Not Fraud
3939478.0,Not Fraud
3939776.0,Not Fraud
3939996.0,Not Fraud
3972348.0,Not Fraud
3972418.0,Not Fraud
3972740.0,Not Fraud
4009882.0,Not Fraud
4071244.0,Not Fraud
4102782.0,Not Fraud
4104192.0,Not Fraud
4126906.0,Not Fraud
4169724.0,Not Fraud
4201670.0,Not Fraud
4201706.0,Not Fraud
4234770.0,Not Fraud
4234950.0,Not Fraud
4267954.0,Not Fraud
4288512.0,Not Fraud
4299368.0,Not Fraud
4333006.0,Not Fraud
4333578.0,Not Fraud
4366140.0,Not Fraud
4366226.0,Not Fraud
4399052.0,Not Fraud
4431490.0,Not Fraud
4463980.0,Not Fraud
4464160.0,Not Fraud
4464592.0,Not Fraud
4497004.0,Not Fraud
4512356.0,Not Fraud
4529800.0,Not Fraud
4530060.0,Not Fraud
4530134.0,Not Fraud
4562170.0,Not Fraud
4562336.0,Not Fraud
4562384.0,Not Fraud
4562858.0,Not Fraud
4627680.0,Not Fraud
4628008.0,Not Fraud
4628048.0,Not Fraud
4661005.0,Not Fraud
4661109.0,Not Fraud
4693591.0,Not Fraud
4693649.0,Not Fraud
4714791.0,Not Fraud
4726129.0,Not Fraud
4758907.0,Not Fraud
4759213.0,Not Fraud
4759447.0,Not Fraud
4823673.0,Not Fraud
4824637.0,Not Fraud
4839967.0,Not Fraud
4840027.0,Not Fraud
4861813.0,Not Fraud
4862335.0,Not Fraud
4890145.0,Not Fraud
4923117.0,Not Fraud
4932897.0,Not Fraud
4932937.0,Not Fraud
4955440.0,Not Fraud
4955536.0,Not Fraud
4955678.0,Not Fraud
4955856.0,Not Fraud
4965640.0,Not Fraud
4988068.0,Not Fraud
4988878.0,Not Fraud
4993022.0,Not Fraud
5003892.0,Not Fraud
5021130.0,Not Fraud
5036688.0,Not Fraud
5042140.0,Not Fraud
5053870.0,Not Fraud
5070736.0,Not Fraud
5086814.0,Not Fraud
5086966.0,Not Fraud
5087236.0,Not Fraud
5087244.0,Not Fraud
5119454.0,Not Fraud
5119578.0,Not Fraud
5119700.0,Not Fraud
5125304.0,Not Fraud
5152266.0,Not Fraud
5152676.0,Not Fraud
5156812.0,Not Fraud
5185062.0,Not Fraud
5185344.0,Not Fraud
5200438.0,Not Fraud
5217472.0,Not Fraud
5217996.0,Not Fraud
5250548.0,Not Fraud
5250724.0,Not Fraud
5315830.0,Not Fraud
5316430.0,Not Fraud
5318186.0,Not Fraud
5348928.0,Not Fraud
5369848.0,Not Fraud
5381308.0,Not Fraud
5381490.0,Not Fraud
5381498.0,Not Fraud
5410078.0,Not Fraud
5414402.0,Not Fraud
5414758.0,Not Fraud
5414904.0,Not Fraud
5447194.0,Not Fraud
5479652.0,Not Fraud
5479984.0,Not Fraud
5496292.0,Not Fraud
5513158.0,Not Fraud
5545740.0,Not Fraud
5560904.0,Not Fraud
5577262.0,Not Fraud
5578604.0,Not Fraud
5578714.0,Not Fraud
5593640.0,Not Fraud
5631970.0,Not Fraud
5637342.0,Not Fraud
5643602.0,Not Fraud
5644084.0,Not Fraud
5676750.0,Not Fraud
5676898.0,Not Fraud
5681070.0,Not Fraud
5692694.0,Not Fraud
5709240.0,Not Fraud
5709324.0,Not Fraud
5709332.0,Not Fraud
5713404.0,Not Fraud
5742218.0,Not Fraud
5775289.0,Not Fraud
5808027.0,Not Fraud
5817599.0,Not Fraud
5823021.0,Not Fraud
5840645.0,Not Fraud
5873323.0,Not Fraud
5877665.0,Not Fraud
5932053.0,Not Fraud
5938539.0,Not Fraud
5970919.0,Not Fraud
5971165.0,Not Fraud
5971899.0,Not Fraud
5992311.0,Not Fraud
6019645.0,Not Fraud
6123477.0,Not Fraud
6130219.0,Not Fraud
6135791.0,Not Fraud
6141127.0,Not Fraud
6145341.0,Not Fraud
6165147.0,Not Fraud
6168003.0,Not Fraud
6168121.0,Not Fraud
6168413.0,Not Fraud
6178009.0,Not Fraud
6183683.0,Not Fraud
6194591.0,Not Fraud
6213167.0,Not Fraud
6233613.0,Not Fraud
6248083.0,Not Fraud
6276355.0,Not Fraud
6276411.0,Not Fraud
6283743.0,Not Fraud
6299297.0,Not Fraud
6330963.0,Not Fraud
6331783.0,Not Fraud
6331901.0,Not Fraud
6332055.0,Not Fraud
6375717.0,Not Fraud
6391021.0,Not Fraud
6397061.0,Not Fraud
6397159.0,Not Fraud
6397195.0,Not Fraud
6397299.0,Not Fraud
6397469.0,Not Fraud
6429193.0,Not Fraud
6431365.0,Not Fraud
6445607.0,Not Fraud
6483747.0,Not Fraud
6495493.0,Not Fraud
6495671.0,Not Fraud
6496015.0,Not Fraud
6529769.0,Not Fraud
6533041.0,Not Fraud
6543921.0,Not Fraud
6561087.0,Not Fraud
6561679.0,Not Fraud
6561777.0,Not Fraud
6594169.0,Not Fraud
6594571.0,Not Fraud
6620473.0,Not Fraud
6626725.0,Not Fraud
6631417.0,Not Fraud
6659847.0,Not Fraud
6692263.0,Not Fraud
6724749.0,Not Fraud
6751505.0,Not Fraud
6788187.0,Not Fraud
6789773.0,Not Fraud
6790941.0,Not Fraud
6795147.0,Not Fraud
6817059.0,Not Fraud
6823941.0,Not Fraud
6841787.0,Not Fraud
6855849.0,Not Fraud
6921619.0,Not Fraud
6922057.0,Not Fraud
6987097.0,Not Fraud
6987603.0,Not Fraud
6999695.0,Not Fraud
7019771.0,Not Fraud
7052447.0,Not Fraud
7053227.0,Not Fraud
7068207.0,Not Fraud
7096805.0,Not Fraud
7099143.0,Not Fraud
7115521.0,Not Fraud
7118527.0,Not Fraud
7122797.0,Not Fraud
7135159.0,Not Fraud
7151593.0,Not Fraud
7213695.0,Not Fraud
7217021.0,Not Fraud
7230489.0,Not Fraud
7249539.0,Not Fraud
7249683.0,Not Fraud
7253915.0,Not Fraud
7281977.0,Not Fraud
7282227.0,Not Fraud
7292945.0,Not Fraud
7293361.0,Not Fraud
7314087.0,Not Fraud
7314821.0,Not Fraud
7330409.0,Not Fraud
7363237.0,Not Fraud
7370847.0,Not Fraud
7380459.0,Not Fraud
7380551.0,Not Fraud
7446127.0,Not Fraud
7447431.0,Not Fraud
7468349.0,Not Fraud
7510553.0,Not Fraud
7511395.0,Not Fraud
7521251.0,Not Fraud
7527055.0,Not Fraud
7534511.0,Not Fraud
7537911.0,Not Fraud
7539959.0,Not Fraud
7540717.0,Not Fraud
7544333.0,Not Fraud
7544841.0,Not Fraud
7574893.0,Not Fraud
7577413.0,Not Fraud
7619069.0,Not Fraud
7642837.0,Not Fraud
7701025.0,Not Fraud
7722193.0,Not Fraud
7773743.0,Not Fraud
7774955.0,Not Fraud
7800757.0,Not Fraud
7806167.0,Not Fraud
7806919.0,Not Fraud
7832811.0,Not Fraud
7883661.0,Not Fraud
7936879.0,Not Fraud
7979649.0,Not Fraud
8035613.0,Not Fraud
8052811.0,Not Fraud
8080689.0,Not Fraud
8166915.0,Not Fraud
8167301.0,Not Fraud
8170635.0,Not Fraud
8171439.0,Not Fraud
8199623.0,Not Fraud
8264993.0,Not Fraud
893051.0,Not Fraud
992083.0,Not Fraud
1024471.0,Not Fraud
1057195.0,Not Fraud
1088269.0,Not Fraud
1089653.0,Not Fraud
1089711.0,Not Fraud
1090173.0,Not Fraud
1122599.0,Not Fraud
1153803.0,Not Fraud
1155227.0,Not Fraud
1155361.0,Not Fraud
1155559.0,Not Fraud
1156007.0,Not Fraud
1170167.0,Not Fraud
1188113.0,Not Fraud
1220739.0,Not Fraud
1221139.0,Not Fraud
1221203.0,Not Fraud
1230215.0,Not Fraud
1253775.0,Not Fraud
1254003.0,Not Fraud
1254303.0,Not Fraud
1286933.0,Not Fraud
1295825.0,Not Fraud
1319757.0,Not Fraud
1351841.0,Not Fraud
1351891.0,Not Fraud
1352345.0,Not Fraud
1385221.0,Not Fraud
1417861.0,Not Fraud
1421465.0,Not Fraud
1450071.0,Not Fraud
1450767.0,Not Fraud
1515811.0,Not Fraud
1548487.0,Not Fraud
1581725.0,Not Fraud
1581753.0,Not Fraud
1581867.0,Not Fraud
1596617.0,Not Fraud
1614021.0,Not Fraud
1614083.0,Not Fraud
1614247.0,Not Fraud
1647049.0,Not Fraud
1679375.0,Not Fraud
1679561.0,Not Fraud
1680091.0,Not Fraud
1712727.0,Not Fraud
1712801.0,Not Fraud
1713025.0,Not Fraud
1713027.0,Not Fraud
1777845.0,Not Fraud
1810471.0,Not Fraud
1810647.0,Not Fraud
1810935.0,Not Fraud
1843871.0,Not Fraud
1843937.0,Not Fraud
1844087.0,Not Fraud
1909047.0,Not Fraud
1909421.0,Not Fraud
1941773.0,Not Fraud
1942225.0,Not Fraud
1942285.0,Not Fraud
1974435.0,Not Fraud
1974823.0,Not Fraud
1974869.0,Not Fraud
1974903.0,Not Fraud
2007249.0,Not Fraud
2039907.0,Not Fraud
2040511.0,Not Fraud
2040537.0,Not Fraud
2054907.0,Not Fraud
2073199.0,Not Fraud
2105457.0,Not Fraud
2105871.0,Not Fraud
2171280.0,Not Fraud
2171522.0,Not Fraud
2171524.0,Not Fraud
2171772.0,Not Fraud
2204038.0,Not Fraud
2204172.0,Not Fraud
2269972.0,Not Fraud
2302738.0,Not Fraud
2335430.0,Not Fraud
2400356.0,Not Fraud
2433924.0,Not Fraud
2466290.0,Not Fraud
2466374.0,Not Fraud
2466430.0,Not Fraud
2466712.0,Not Fraud
2498740.0,Not Fraud
2498980.0,Not Fraud
2531404.0,Not Fraud
2531930.0,Not Fraud
2531940.0,Not Fraud
2531958.0,Not Fraud
2532224.0,Not Fraud
2532252.0,Not Fraud
2564712.0,Not Fraud
2564864.0,Not Fraud
2565022.0,Not Fraud
2597426.0,Not Fraud
2597646.0,Not Fraud
2663193.0,Not Fraud
2695247.0,Not Fraud
2695391.0,Not Fraud
2728379.0,Not Fraud
2793889.0,Not Fraud
2793985.0,Not Fraud
2794233.0,Not Fraud
2815413.0,Not Fraud
2826447.0,Not Fraud
2826739.0,Not Fraud
2835877.0,Not Fraud
2859203.0,Not Fraud
2859379.0,Not Fraud
2892293.0,Not Fraud
2956097.0,Not Fraud
2972395.0,Not Fraud
2990599.0,Not Fraud
3023387.0,Not Fraud
3055659.0,Not Fraud
3055977.0,Not Fraud
3088849.0,Not Fraud
3121209.0,Not Fraud
3154769.0,Not Fraud
3186827.0,Not Fraud
3186933.0,Not Fraud
3207317.0,Not Fraud
3219765.0,Not Fraud
3219981.0,Not Fraud
3220275.0,Not Fraud
3223561.0,Not Fraud
3252381.0,Not Fraud
3252833.0,Not Fraud
3285717.0,Not Fraud
3285745.0,Not Fraud
3288959.0,Not Fraud
3318551.0,Not Fraud
3350811.0,Not Fraud
3383959.0,Not Fraud
3394809.0,Not Fraud
3416703.0,Not Fraud
3416877.0,Not Fraud
3416997.0,Not Fraud
3449161.0,Not Fraud
3481871.0,Not Fraud
3482029.0,Not Fraud
3498463.0,Not Fraud
3507649.0,Not Fraud
3514693.0,Not Fraud
3515079.0,Not Fraud
3547473.0,Not Fraud
3580123.0,Not Fraud
3612840.0,Not Fraud
3612902.0,Not Fraud
3613010.0,Not Fraud
3613166.0,Not Fraud
3645512.0,Not Fraud
3646024.0,Not Fraud
3678540.0,Not Fraud
3711494.0,Not Fraud
3711832.0,Not Fraud
3744446.0,Not Fraud
3744466.0,Not Fraud
3744618.0,Not Fraud
3776996.0,Not Fraud
3777174.0,Not Fraud
3777270.0,Not Fraud
3777310.0,Not Fraud
3791552.0,Not Fraud
3809304.0,Not Fraud
3818910.0,Not Fraud
3907782.0,Not Fraud
3907870.0,Not Fraud
3940396.0,Not Fraud
3940866.0,Not Fraud
3941068.0,Not Fraud
3973328.0,Not Fraud
3973846.0,Not Fraud
3996840.0,Not Fraud
4002950.0,Not Fraud
4005918.0,Not Fraud
4006018.0,Not Fraud
4006596.0,Not Fraud
4038734.0,Not Fraud
4065850.0,Not Fraud
4071482.0,Not Fraud
4071730.0,Not Fraud
4072022.0,Not Fraud
4072302.0,Not Fraud
4075660.0,Not Fraud
4104440.0,Not Fraud
4137300.0,Not Fraud
4137496.0,Not Fraud
4168388.0,Not Fraud
4170592.0,Not Fraud
4190282.0,Not Fraud
4202640.0,Not Fraud
4203114.0,Not Fraud
4255750.0,Not Fraud
4268224.0,Not Fraud
4268498.0,Not Fraud
4268940.0,Not Fraud
4343178.0,Not Fraud
4366372.0,Not Fraud
4366496.0,Not Fraud
4366798.0,Not Fraud
4380042.0,Not Fraud
4399164.0,Not Fraud
4399188.0,Not Fraud
4432528.0,Not Fraud
4432646.0,Not Fraud
4432762.0,Not Fraud
4464680.0,Not Fraud
4464764.0,Not Fraud
4464880.0,Not Fraud
4464896.0,Not Fraud
4464936.0,Not Fraud
4465020.0,Not Fraud
4465130.0,Not Fraud
4479740.0,Not Fraud
4490706.0,Not Fraud
4504466.0,Not Fraud
4528472.0,Not Fraud
4550758.0,Not Fraud
4562994.0,Not Fraud
4563056.0,Not Fraud
4563436.0,Not Fraud
4595984.0,Not Fraud
4596046.0,Not Fraud
4609222.0,Not Fraud
4654479.0,Not Fraud
4676175.0,Not Fraud
4680537.0,Not Fraud
4694199.0,Not Fraud
4727173.0,Not Fraud
4727349.0,Not Fraud
4727399.0,Not Fraud
4727471.0,Not Fraud
4727473.0,Not Fraud
4759661.0,Not Fraud
4759729.0,Not Fraud
4774687.0,Not Fraud
4858007.0,Not Fraud
4858191.0,Not Fraud
4871921.0,Not Fraud
4889263.0,Not Fraud
4890705.0,Not Fraud
4891167.0,Not Fraud
4923557.0,Not Fraud
4924011.0,Not Fraud
4924191.0,Not Fraud
4956210.0,Not Fraud
4956268.0,Not Fraud
4956824.0,Not Fraud
4957070.0,Not Fraud
4979198.0,Not Fraud
4991114.0,Not Fraud
5015020.0,Not Fraud
5021938.0,Not Fraud
5054902.0,Not Fraud
5074958.0,Not Fraud
5087252.0,Not Fraud
5087918.0,Not Fraud
5088032.0,Not Fraud
5120138.0,Not Fraud
5120206.0,Not Fraud
5124108.0,Not Fraud
5140576.0,Not Fraud
5152908.0,Not Fraud
5153076.0,Not Fraud
5153240.0,Not Fraud
5153342.0,Not Fraud
5153428.0,Not Fraud
5185590.0,Not Fraud
5186114.0,Not Fraud
5186346.0,Not Fraud
5189786.0,Not Fraud
5216966.0,Not Fraud
5219236.0,Not Fraud
5251826.0,Not Fraud
5251960.0,Not Fraud
5284266.0,Not Fraud
5284538.0,Not Fraud
5316938.0,Not Fraud
5317056.0,Not Fraud
5339174.0,Not Fraud
5349450.0,Not Fraud
5380802.0,Not Fraud
5382302.0,Not Fraud
5382548.0,Not Fraud
5382586.0,Not Fraud
5382688.0,Not Fraud
5402662.0,Not Fraud
5443944.0,Not Fraud
5481012.0,Not Fraud
5481370.0,Not Fraud
5485016.0,Not Fraud
5513770.0,Not Fraud
5514102.0,Not Fraud
5514146.0,Not Fraud
5546146.0,Not Fraud
5546656.0,Not Fraud
5578946.0,Not Fraud
5612386.0,Not Fraud
5644306.0,Not Fraud
5644374.0,Not Fraud
5644646.0,Not Fraud
5664350.0,Not Fraud
5664856.0,Not Fraud
5677246.0,Not Fraud
5677458.0,Not Fraud
5679790.0,Not Fraud
5681256.0,Not Fraud
5707286.0,Not Fraud
5709814.0,Not Fraud
5709888.0,Not Fraud
5709966.0,Not Fraud
5710340.0,Not Fraud
5710498.0,Not Fraud
5719424.0,Not Fraud
5724744.0,Not Fraud
5743042.0,Not Fraud
5775645.0,Not Fraud
5776269.0,Not Fraud
5779477.0,Not Fraud
5808699.0,Not Fraud
5808823.0,Not Fraud
5841041.0,Not Fraud
5850469.0,Not Fraud
5886929.0,Not Fraud
5888025.0,Not Fraud
5907001.0,Not Fraud
5907301.0,Not Fraud
5939919.0,Not Fraud
5984431.0,Not Fraud
5992541.0,Not Fraud
5997147.0,Not Fraud
6038341.0,Not Fraud
6063509.0,Not Fraud
6071095.0,Not Fraud
6116073.0,Not Fraud
6150909.0,Not Fraud
6169457.0,Not Fraud
6201623.0,Not Fraud
6202211.0,Not Fraud
6208815.0,Not Fraud
6221933.0,Not Fraud
6234201.0,Not Fraud
6234271.0,Not Fraud
6241719.0,Not Fraud
6244857.0,Not Fraud
6254991.0,Not Fraud
6267561.0,Not Fraud
6267763.0,Not Fraud
6299693.0,Not Fraud
6300121.0,Not Fraud
6349571.0,Not Fraud
